Unnamed: 0,battery_id,Cycle,RUL,RUL_diff,SOH,SOH_diff,ambient_temperature,Rct,discharge_current,discharge_voltage,charge_time,charge_time_diff,discharge_time,discharge_time_diff,max_temp_c,max_temp_c_diff,time_c,max_temp_d,max_temp_d_diff,time_d,Capacity
436,B0007,99,26,-1,83.29851852,-0.2514562,24,0.077665166,2,2.2,2465.109,-16.407,2893.453,-9.719,29.59702533,0.02252045,2740.078,41.02092182,-0.03185331,2894.515,
437,B0007,100,25,-1,83.01190234,-0.28661618,24,0.077062576,2,2.2,2452.032,-13.077,2884.703,-8.75,29.60838759,0.01136226,2726.782,41.34840278,0.32748096,2904.5,
438,B0007,101,24,-1,83.03612446,0.02422212,24,0.076155011,2,2.2,2448.594,-3.438,2884.922,0.219,29.6105727,0.00218511,2738.281,41.23753666,-0.11086612,2894.781,
439,B0007,102,23,-1,82.77136903,-0.26475543,24,0.078475599,2,2.2,2431.89,-16.704,2875.156,-9.766,29.58195794,-0.02861476,2671.719,41.21700308,-0.02053358,2894.391,
440,B0007,103,22,-1,82.47439467,-0.29697436,24,0.078058645,2,2.2,2443.875,11.985,2884.625,9.469,29.86981595,0.28785801,2692.89,41.89753189,0.68052881,2922.438,
441,B0007,104,21,-1,82.75720651,0.28281184,24,0.075377759,2,2.2,2482.562,38.687,2902.86,18.235,30.28624836,0.41643241,2722.953,41.90270996,0.00517807,2904.5,
442,B0007,105,20,-1,83.28587759,0.52867108,24,0.077167941,2,2.2,2454.375,-28.187,2884.907,-17.953,30.11536639,-0.17088197,2697.469,41.48233804,-0.42037192,2884.922,
443,B0007,106,19,-1,82.77302117,-0.51285642,24,0.076815104,2,2.2,2422.688,-31.687,2865.297,-19.61,29.94084305,-0.17452334,2667.235,41.64116227,0.15882423,2876.281,
444,B0007,107,18,-1,82.48082305,-0.29219812,24,0.076677089,2,2.2,2409.25,-13.438,2856.531,-8.766,29.78306533,-0.15777772,2672.484,41.4338776,-0.20728467,2865.829,
445,B0007,108,17,-1,81.95953594,-0.52128711,24,0.07747791,2,2.2,2389.843,-19.407,2846.282,-10.249,29.87794401,0.09487868,2681.921,41.854357,0.4204794,2867.672,
446,B0007,109,16,-1,81.6411665,-0.31836944,24,0.076471466,2,2.2,2394.812,4.969,2848.016,1.734,30.19701486,0.31907085,2660.812,41.78271326,-0.07164374,2857.453,
447,B0007,110,15,-1,81.70153478,0.06036828,24,0.0787301,2,2.2,2379.313,-15.499,2837.953,-10.063,30.1649196,-0.03209526,2646.172,41.62744766,-0.1552656,2848.688,
448,B0007,111,14,-1,81.67907462,-0.02246016,24,0.078086926,2,2.2,2357.437,-21.876,2829.157,-8.796,29.80917786,-0.35574174,2637.781,41.55212844,-0.07531922,2838.968,
449,B0007,112,13,-1,81.13517939,-0.54389523,24,0.079056006,2,2.2,2344.64,-12.797,2819.343,-9.814,29.89283013,0.08365227,2607.797,41.83916719,0.28703875,2838.813,
450,B0007,113,12,-1,80.84178307,-0.29339632,24,0.077447228,2,2.2,2344.984,0.344,2819.297,-0.046,30.16446406,0.27163393,2621.016,42.23998716,0.40081997,2839.047,
451,B0007,114,11,-1,80.85054171,0.00875864,24,0.078217948,2,2.2,2345.579,0.595,2819.484,0.187,30.30672707,0.14226301,2629.188,42.04090238,-0.19908478,2830.141,
452,B0007,115,10,-1,80.85930008,0.00875837,24,0.077992249,2,2.2,2328.703,-16.876,2810.641,-8.843,30.1090698,-0.19765727,2623.547,41.80342906,-0.23747332,2820.562,
453,B0007,116,9,-1,80.58507616,-0.27422392,24,0.077879342,2,2.2,2308.344,-20.359,2800.984,-9.657,29.88284076,-0.22622904,2609.016,41.68869246,-0.1147366,2811.594,
454,B0007,117,8,-1,80.30806687,-0.27700929,24,0.079671816,2,2.2,2294.734,-13.61,2791.922,-9.062,29.86127516,-0.0215656,2563.812,41.9881716,0.29947914,2811.094,
455,B0007,118,7,-1,80.04264241,-0.26542446,24,0.078659219,2,2.2,2298.828,4.094,2791.485,-0.437,30.19053544,0.32926028,2571.094,42.33252237,0.34435077,2811.922,
456,B0007,119,6,-1,80.04035754,-0.00228487,24,0.079014333,2,2.2,2300.313,1.485,2792.343,0.858,30.5147076,0.32417216,2569.406,41.63553797,-0.6969844,2848.203,
457,B0007,120,5,-1,80.05844498,0.01808744,24,0.078143199,2,2.2,2373.969,73.656,2828.578,36.235,30.11898688,-0.39572072,2622.469,41.47049808,-0.16503989,2847.609,
458,B0007,121,4,-1,81.11673712,1.05829214,24,0.078928652,2,2.2,2361.078,-12.891,2828.031,-0.547,30.27999594,0.16100906,2618.703,41.54038193,0.06988385,2829.875,
459,B0007,122,3,-1,81.39051911,0.27378199,24,0.079714104,2,2.2,2330.203,-30.875,2810.266,-17.765,29.88441729,-0.39557865,2579.266,41.13947018,-0.40091175,2811.578,
460,B0007,123,2,-1,80.57020956,-0.82030955,24,0.081672236,2,2.2,2297.906,-32.297,2791.953,-18.313,29.63090989,-0.2535074,2556.047,41.09041923,-0.04905095,2800.922,
461,B0007,124,1,-1,80.03910348,-0.53110608,24,0.080435497,2,2.2,2278.484,-19.422,2781.406,-10.547,29.59812975,-0.03278014,2559.093,41.10034022,0.00992099,2792.734,
462,B0007,125,0,-1,79.73259537,-0.30650811,24,0.081407996,2,2.2,2264.562,-13.922,2773.078,-8.328,29.56428411,-0.03384564,2539.89,41.03075447,-0.06958575,2783.203,
463,B0007,126,-1,-1,79.48992586,-0.24266951,24,0.079598389,2,2.2,2250.89,-13.672,2763.625,-9.453,29.56968699,0.00540288,2497.39,40.99688397,-0.0338705,2774.032,
464,B0007,127,-2,-1,79.20574504,-0.28418082,24,0.081577181,2,2.2,2236.25,-14.64,2754.516,-9.109,29.47707186,-0.09261513,2519.5,40.88481342,-0.11207055,2764.062,
465,B0007,128,-3,-1,78.942742,-0.26300304,24,0.081978662,2,2.2,2216.891,-19.359,2744.515,-10.001,29.37491491,-0.10215695,2508.469,41.0940088,0.20919538,2764.375,
466,B0007,129,-4,-1,78.91978416,-0.02295784,24,0.082818383,2,2.2,2211.797,-5.094,2744.875,0.36,29.35831236,-0.01660255,2477.75,41.01377836,-0.08023044,2755.75,
467,B0007,130,-5,-1,78.65899744,-0.26078672,24,0.081592985,2,2.2,2199.515,-12.282,2736.172,-8.703,29.38357173,0.02525937,2531.359,40.90635248,-0.10742588,2736.328,
468,B0007,131,-6,-1,78.39736385,-0.26163359,24,0.081742609,2,2.2,2188.187,-11.328,2726.594,-9.578,29.38064126,-0.00293047,2449.078,41.06596192,0.15960944,2745.547,
469,B0007,132,-7,-1,78.41070476,0.01334091,24,0.083230672,2,2.2,2176.969,-11.218,2725.953,-0.641,29.30707117,-0.07357009,2460.813,40.84520331,-0.22075861,2754.922,
470,B0007,133,-8,-1,78.10313778,-0.30756698,24,0.082966852,2,2.2,2197.344,20.375,2735.391,9.438,29.66905723,0.36198606,2505.422,41.1280791,0.28287579,2774.062,
471,B0007,134,-9,-1,78.36385905,0.26072127,24,0.082236121,2,2.2,2255.547,58.203,2754.453,19.062,30.05088773,0.3818305,2492.641,41.09498845,-0.03309065,2754.75,
472,B0007,135,-10,-1,79.22237918,0.85852013,24,0.081505389,2,2.2,2202.844,-52.703,2735.234,-19.219,29.64944323,-0.4014445,2483.297,41.11877573,0.02378728,2746.016,
473,B0007,136,-11,-1,78.37316425,-0.84921493,24,0.080774658,2,2.2,2179.578,-23.266,2726.406,-8.828,29.39081886,-0.25862437,2431.391,40.98003499,-0.13874074,2736.453,
474,B0007,137,-12,-1,78.11077118,-0.26239307,24,0.082048194,2,2.2,2167.203,-12.375,2716.812,-9.594,29.38694075,-0.00387811,2455.843,41.01750995,0.03747496,2727.062,
475,B0007,138,-13,-1,77.84434528,-0.2664259,24,0.082512928,2,2.2,2164.75,-2.453,2707.531,-9.281,29.73260028,0.34565953,2454.016,41.29942074,0.28191079,2727.625,
476,B0007,139,-14,-1,77.85337387,0.00902859,24,0.087215305,2,2.2,2161.297,-3.453,2708.031,0.5,29.77498206,0.04238178,2445.11,41.10573804,-0.1936827,2717.937,
477,B0007,140,-15,-1,77.5764198,-0.27695407,24,0.087674009,2,2.2,2139.328,-21.969,2698.406,-9.625,29.49055196,-0.2844301,2431.907,40.87704013,-0.22869791,2708.89,
478,B0007,141,-16,-1,77.29914467,-0.27727513,24,0.08939656,2,2.2,2119.781,-19.547,2689.203,-9.203,29.19016388,-0.30038808,2395.468,40.73021986,-0.14682027,2699.031,
479,B0007,142,-17,-1,77.03093514,-0.26820953,24,0.088129727,2,2.2,2104.515,-15.266,2679.563,-9.64,29.20867205,0.01850817,2405.406,41.03226257,0.30204271,2699.047,
480,B0007,143,-18,-1,76.74853711,-0.28239803,24,0.090178619,2,2.2,2108.375,3.86,2679.484,-0.079,29.45361029,0.24493824,2403.375,40.89527781,-0.13698476,2690.641,
481,B0007,144,-19,-1,76.76233649,0.01379938,24,0.088852149,2,2.2,2094.047,-14.328,2671.156,-8.328,29.40021592,-0.05339437,2369.344,41.02491521,0.1296374,2690.782,
482,B0007,145,-20,-1,76.50852051,-0.25381598,24,0.089221747,2,2.2,2081.953,-12.094,2671.266,0.11,29.11340667,-0.28680925,2388.578,40.81596835,-0.20894686,2680.906,
483,B0007,146,-21,-1,76.50539672,-0.00312379,24,0.090818995,2,2.2,2064.11,-17.843,2661.344,-9.922,28.90780162,-0.20560505,2381.797,40.6513867,-0.16458165,2671.406,
484,B0007,147,-22,-1,76.22104115,-0.28435557,24,0.089426135,2,2.2,2053.718,-10.392,2651.875,-9.469,28.99403425,0.08623263,2394.015,40.96538554,0.31399884,2662.484,
485,B0007,148,-23,-1,75.94954559,-0.27149556,24,0.091416112,2,2.2,2056.843,3.125,2652.672,0.797,29.23623523,0.24220098,2331.75,41.11319128,0.14780574,2671.594,
486,B0007,149,-24,-1,75.97967644,0.03013085,24,0.091029479,2,2.2,2054.672,-2.171,2651.984,-0.688,29.26016218,0.02392695,2360.86,40.78738322,-0.32580806,2681.64,
487,B0007,150,-25,-1,75.95213089,-0.02754555,24,0.089847518,2,2.2,2038.734,-15.938,2662.125,10.141,28.95466387,-0.30549831,2388,40.73001188,-0.05737134,2717.672,
488,B0007,151,-26,-1,76.24630663,0.29417574,24,0.087404821,2,2.2,2143.25,104.516,2698.047,35.922,29.42943562,0.47477175,2429.516,40.99035459,0.26034271,2699.781,
489,B0007,152,-27,-1,77.58676754,1.34046091,24,0.088522542,2,2.2,2118.453,-24.797,2680.25,-17.797,29.36575486,-0.06368076,2415.984,40.62521316,-0.36514143,2681.594,
490,B0007,153,-28,-1,76.77545673,-0.81131081,24,0.088030705,2,2.2,2083.828,-34.625,2661.938,-18.312,29.1815616,-0.18419326,2393.406,40.58944297,-0.03577019,2671.86,
491,B0007,154,-29,-1,76.52553971,-0.24991702,24,0.08735976,2,2.2,2067.094,-16.734,2652.328,-9.61,29.11061941,-0.07094219,2362.156,40.58439359,-0.00504938,2662.843,
492,B0007,155,-30,-1,76.24276653,-0.28277318,24,0.08869285,2,2.2,2051.14,-15.954,2643.359,-8.969,29.06555233,-0.04506708,2378.406,40.88444414,0.30005055,2663.469,
493,B0007,156,-31,-1,75.70551864,-0.53724789,24,0.08999704,2,2.2,2047.766,-3.374,2643.922,0.563,29.0458534,-0.01969893,2393.969,40.65159638,-0.23284776,2653.156,
494,B0007,157,-32,-1,75.71490373,0.00938509,24,0.090038852,2,2.2,2033.484,-14.282,2633.656,-10.266,29.0561829,0.0103295,2334.125,40.53138082,-0.12021556,2643.375,
495,B0007,158,-33,-1,75.42130178,-0.29360195,24,0.089881634,2,2.2,2017.156,-16.328,2623.86,-9.796,28.98532287,-0.07086003,2365.734,40.82143349,0.29005267,2644.359,
496,B0007,159,-34,-1,75.4123911,-0.00891068,24,0.089513708,2,2.2,2014.797,-2.359,2624.781,0.921,29.02814341,0.04282054,2340.735,40.64336294,-0.17807055,2635.344,
497,B0007,160,-35,-1,75.15727378,-0.25511732,24,0.090038058,2,2.2,2003.875,-10.922,2615.844,-8.937,29.06882937,0.04068596,2298.421,40.97063567,0.32727273,2635.969,
498,B0007,161,-36,-1,74.89625106,-0.26102272,24,0.089483991,2,2.2,2003.484,-0.391,2616.375,0.531,29.11731427,0.0484849,2312.672,40.74888323,-0.22175244,2625.656,
499,B0007,162,-37,-1,74.90951923,0.01326817,24,0.090692458,2,2.2,1988.796,-14.688,2606.078,-10.297,29.08522499,-0.03208928,2297.703,40.93461597,0.18573274,2625.843,
500,B0007,163,-38,-1,74.60608976,-0.30342947,24,0.090874579,2,2.2,1984.782,-4.014,2606.312,0.234,29.02104959,-0.0641754,2325.594,40.7417589,-0.19285707,2617.109,
501,B0007,164,-39,-1,74.61427515,0.00818539,24,0.091142955,2,2.2,1972.375,-12.407,2597.5,-8.812,29.06754874,0.04649915,2318.64,41.00964444,0.26788554,2617.297,
502,B0007,165,-40,-1,74.35920373,-0.25507142,24,0.091883217,2,2.2,1973.453,1.078,2597.703,0.203,29.14009489,0.07254615,2276.906,40.80558698,-0.20405746,2606.547,
503,B0007,166,-41,-1,74.36789831,0.00869458,24,0.090440846,2,2.2,1961.281,-12.172,2587.016,-10.687,29.16287926,0.02278437,2287.109,40.92586026,0.12027328,2645.328,
504,B0007,167,-42,-1,74.05692816,-0.31097015,24,0.09090011,2,2.2,2010.609,49.328,2625.672,38.656,28.65668617,-0.50619309,2313.547,40.57390101,-0.35195925,2663.968,
505,B0007,168,-43,-1,75.18493846,1.1280103,24,0.09210681,2,2.2,5.5,-2005.109,2644.328,18.656,23.0930826,-5.56360357,12.656,,,,
506,B0007,169,-44,-1,75.7491094,0.56417094,24,0.093313509,2,2.2,,,,,,,,,,,
507,B0018,1,75,,,,24,0.095553696,2,2.5,621.219,,,,26.71302315,,917.562,38.1018031,,3367.141,
508,B0018,2,74,-1,100,,24,0.096957071,2,2.5,3180.188,2558.969,3357.531,,28.63065765,1.9176345,3451.813,38.14987996,0.04807686,3347.188,
509,B0018,3,73,-1,99.36339837,-0.63660163,24,0.093283788,2,2.5,3178.188,-2,3337.469,-20.062,28.51031118,-0.12034647,3429.984,37.52669148,-0.62318848,3341.5,
510,B0018,4,72,-1,99.16966896,-0.19372941,24,0.093741055,2,2.5,3154.437,-23.751,3331.719,-5.75,27.94743033,-0.56288085,3391.531,37.06279237,-0.46389911,3325.547,
511,B0018,5,71,-1,98.6883635,-0.48130546,24,0.092018764,2,2.5,3129.266,-25.171,3315.672,-16.047,28.18234958,0.23491925,3393.797,38.21103544,1.14824307,3327.782,
512,B0018,6,70,-1,98.79761404,0.10925054,24,0.090975313,2,2.5,3178.094,48.828,3317.703,2.031,36.18665135,8.00430177,0,38.17496506,-0.03607038,3321.422,
513,B0018,7,69,-1,98.57274546,-0.22486858,24,0.089931861,2,2.5,3163.797,-14.297,3311.5,-6.203,36.13935431,-0.04729704,0,37.64038685,-0.53457821,3298.719,
514,B0018,8,68,-1,98.17772243,-0.39502303,24,0.08888841,2,2.5,3130.328,-33.469,3288.672,-22.828,35.46420583,-0.67514848,0,37.37602885,-0.264358,3287.5,
515,B0018,9,67,-1,97.85259229,-0.32513014,24,0.087844958,2,2.5,3111.422,-18.906,3277.421,-11.251,35.21977766,-0.24442817,0,37.28928029,-0.08674856,3278.156,
516,B0018,10,66,-1,97.26650431,-0.58608798,24,0.089898222,2,2.5,3044.813,-66.609,3267.984,-9.437,27.55080801,-7.66896965,3326.594,37.52377767,0.23449738,3311.954,
517,B0018,11,65,-1,98.28009635,1.01359204,24,0.089412377,2,2.5,3143.672,98.859,3301.735,33.751,35.4433289,7.89252089,0,37.72420413,0.20042646,3292.922,
518,B0018,12,64,-1,97.68846015,-0.5916362,24,0.088926533,2,2.5,3127.016,-16.656,3282.672,-19.063,35.51794239,0.07461349,0,37.41366095,-0.31054318,3270.234,
519,B0018,13,63,-1,97.28772183,-0.40073832,24,0.088440688,2,2.5,3092.235,-34.781,3259.781,-22.891,35.08154264,-0.43639975,0,36.94724909,-0.46641186,3245.828,
520,B0018,14,62,-1,96.5412391,-0.74648273,24,0.087954843,2,2.5,3053.5,-38.735,3235.422,-24.359,34.46058509,-0.62095755,0,36.70709131,-0.24015778,3232.391,
521,B0018,15,61,-1,96.14373997,-0.39749913,24,0.087106635,2,2.5,3009.578,-43.922,3221.985,-13.437,27.33771268,-7.12287241,3289.094,37.13061214,0.42352083,3236.547,
522,B0018,16,60,-1,96.0072384,-0.13650157,24,0.087217301,2,2.5,3033.422,23.844,3226.109,4.124,34.69043265,7.35271997,0,37.68660007,0.55598793,3220.125,
523,B0018,17,59,-1,95.4827344,-0.524504,24,0.087327967,2,2.5,3021.828,-11.594,3209.625,-16.484,35.10568101,0.41524836,0,37.63358073,-0.05301934,3206.437,
524,B0018,18,58,-1,95.34372449,-0.13900991,24,0.087438634,2,2.5,2995.843,-25.985,3195.797,-13.828,35.0553355,-0.05034551,0,37.15252579,-0.48105494,3180,
525,B0018,19,57,-1,94.53510547,-0.80861902,24,0.0875493,2,2.5,2955.219,-40.624,3169.375,-26.422,34.25023256,-0.80510294,0,36.78829002,-0.36423577,3167.063,
526,B0018,20,56,-1,94.13560571,-0.39949976,24,0.085709712,2,2.5,2915.719,-39.5,3156.406,-12.969,27.30484923,-6.94538333,3187.125,36.5411462,-0.24714382,3162.297,
527,B0018,21,55,-1,93.67442042,-0.46118529,24,0.086403489,2,2.5,2908.594,-7.125,3151.625,-4.781,33.74508513,6.4402359,0,36.37208779,-0.16905841,3140.063,
528,B0018,22,54,-1,93.34298942,-0.331431,24,0.087097266,2,2.5,2872.734,-35.86,3129.328,-22.297,33.43044436,-0.31464077,0,36.5260851,0.15399731,3110,
529,B0018,23,53,-1,92.10732213,-1.23566729,24,0.087791044,2,2.5,2855.422,-17.312,3099.157,-30.171,33.1756864,-0.25475796,0,36.47625276,-0.04983234,3104.344,
530,B0018,24,52,-1,92.26230653,0.1549844,24,0.088484821,2,2.5,2828.563,-26.859,3093.516,-5.641,33.25753022,0.08184382,0,36.3772089,-0.09904386,3097.922,
531,B0018,25,51,-1,92.04840841,-0.21389812,24,0.086840559,2,2.5,2766.437,-62.126,3087.063,-6.453,26.46363973,-6.79389049,3056.781,36.64000948,0.26280058,3171.563,
532,B0018,26,50,-1,94.29832579,2.24991738,24,0.086381959,2,2.5,2918.297,151.86,3160.625,73.562,33.77495462,7.31131489,0,37.38165499,0.74164551,3152.219,
533,B0018,27,49,-1,93.41053864,-0.88778715,24,0.085923359,2,2.5,2898.203,-20.094,3141.25,-19.375,34.42643356,0.65147894,0,37.5982476,0.21659261,3123.406,
534,B0018,28,48,-1,92.84243319,-0.56810545,24,0.08546476,2,2.5,2865.531,-32.672,3112.375,-28.875,34.35860473,-0.06782883,0,37.56055516,-0.03769244,3105.218,
535,B0018,29,47,-1,92.28259445,-0.55983874,24,0.08500616,2,2.5,2829.735,-35.796,3094.14,-18.235,34.20240809,-0.15619664,0,37.52114201,-0.03941315,3094.078,
536,B0018,30,46,-1,91.6045118,-0.67808265,24,0.08544326,2,2.5,2787.875,-41.86,3082.906,-11.234,27.9629647,-6.23944339,3079.156,37.21887097,-0.30227104,3073.563,
537,B0018,31,45,-1,91.32250757,-0.28200423,24,0.085610152,2,2.5,2775.062,-12.813,3062.438,-20.468,33.69011225,5.72714755,0,37.33441416,0.11554319,3051.718,
538,B0018,32,44,-1,90.66838862,-0.65411895,24,0.085777044,2,2.5,2740.234,-34.828,3040.531,-21.907,33.65112803,-0.03898422,0,37.73317984,0.39876568,3042.859,
539,B0018,33,43,-1,90.40285579,-0.26553283,24,0.085943935,2,2.5,2731.984,-8.25,3031.609,-8.922,34.06573092,0.41460289,0,37.84649345,0.11331361,3022.859,
540,B0018,34,42,-1,89.78538392,-0.61747187,24,0.086110827,2,2.5,2705.406,-26.578,3011.578,-20.031,34.04382675,-0.02190417,0,37.67016494,-0.17632851,3008.234,
541,B0018,35,41,-1,89.3363029,-0.44908102,24,0.084103916,2,2.5,2653.625,-51.781,2996.844,-14.734,28.00767295,-6.0361538,2951.86,37.53185199,-0.13831295,3014.797,
542,B0018,36,40,-1,88.85283766,-0.48346524,24,0.084856153,2,2.5,2651.797,-1.828,2992.078,-4.766,33.64685355,5.6391806,0,37.59333375,0.06148176,2999.515,
543,B0018,37,39,-1,88.343189,-0.50964866,24,0.08560839,2,2.5,2625.25,-26.547,2976.031,-16.047,33.54043035,-0.1064232,0,37.36141011,-0.23192364,2966.453,
544,B0018,38,38,-1,87.74365089,-0.59953811,24,0.086360628,2,2.5,2587.297,-37.953,2943.656,-32.375,33.06778658,-0.47264377,0,37.89980325,0.53839314,2956.406,
545,B0018,39,37,-1,87.44742582,-0.29622507,24,0.087112865,2,2.5,2581.5,-5.797,2944.937,1.281,33.70577469,0.63798811,0,38.03149708,0.13169383,2953.953,
546,B0018,40,36,-1,87.00823275,-0.43919307,24,0.083811297,2,2.5,2523.64,-57.86,2930.828,-14.109,26.95593336,-6.74984133,2868.984,37.42220155,-0.60929553,3053.343,
547,B0018,41,35,-1,90.35296662,3.34473387,24,0.084804696,2,2.5,2715.359,191.719,3041.828,111,34.02194588,7.06601252,0,37.32511174,-0.09708981,2994.969,
548,B0018,42,34,-1,88.91086917,-1.44209745,24,0.085798095,2,2.5,2639.688,-75.671,2983.297,-58.531,33.35597363,-0.66597225,0,37.31088262,-0.01422912,2987.891,
549,B0018,43,33,-1,87.99886866,-0.91200051,24,0.086791494,2,2.5,2594.235,-45.453,2964.594,-18.703,33.32080983,-0.0351638,0,37.23234656,-0.07853606,2947.704,
550,B0018,44,32,-1,87.13811496,-0.8607537,24,0.087784893,2,2.5,2550.188,-44.047,2936.047,-28.547,33.04861914,-0.27219069,0,36.94850858,-0.28383798,2926.578,
551,B0018,45,31,-1,86.84091169,-0.29720327,24,0.085162789,2,2.5,2473.532,-76.656,2914.828,-21.219,27.09614935,-5.95246979,2811.688,37.00266355,0.05415497,2921.829,
552,B0018,46,30,-1,86.00862432,-0.83228737,24,0.085303699,2,2.5,2485.562,12.03,2898.36,-16.468,32.65870035,5.562551,0,36.71025443,-0.29240912,3143.407,
553,B0018,47,29,-1,93.08373218,7.07510786,24,0.085444608,2,2.5,2984.032,498.47,3132.141,233.781,33.75796997,1.09926962,0,36.72807624,0.01782181,3115.156,
554,B0018,48,28,-1,92.53710018,-0.546632,24,0.085585518,2,2.5,2916.156,-67.876,3103.875,-28.266,33.62551909,-0.13245088,0,36.72959308,0.00151684,3077.922,
555,B0018,49,27,-1,91.41883689,-1.11826329,24,0.085726428,2,2.5,2843.5,-72.656,3066.61,-37.265,33.50524614,-0.12027295,0,36.78746235,0.05786927,3045.859,
556,B0018,50,26,-1,90.44605015,-0.97278674,24,0.085867337,2,2.5,2791,-52.5,3034.531,-32.079,33.45213812,-0.05310802,0,36.75689163,-0.03057072,3014.187,
557,B0018,51,25,-1,89.52316133,-0.92288882,24,0.086008247,2,2.5,2703.125,-87.875,3002.875,-31.656,28.18514201,-5.26699611,2969.016,37.35015763,0.593266,3025.016,
558,B0018,52,24,-1,89.83325425,0.31009292,24,0.085760892,2,2.5,2762.515,59.39,3013.594,10.719,33.91817688,5.73303487,0,37.48126031,0.13110268,3001.797,
559,B0018,53,23,-1,88.77787623,-1.05537802,24,0.085513537,2,2.5,2716.969,-45.546,2990.328,-23.266,34.02461784,0.10644096,0,37.1254439,-0.35581641,2953.063,
560,B0018,54,22,-1,87.64205018,-1.13582605,24,0.085266181,2,2.5,2654.531,-62.438,2941.469,-48.859,33.24384313,-0.78077471,0,37.19112571,0.06568181,2939.781,
561,B0018,55,21,-1,86.90856131,-0.73348887,24,0.085018826,2,2.5,2626.89,-27.641,2928.219,-13.25,33.44305058,0.19920745,0,37.17642722,-0.01469849,2928.203,
562,B0018,56,20,-1,86.56241343,-0.34614788,24,0.084771471,2,2.5,2530.719,-96.171,2916.641,-11.578,27.72567275,-5.71737783,2862.594,37.11936679,-0.05706043,3038.484,
563,B0018,57,19,-1,90.22324723,3.6608338,24,0.085075665,2,2.5,2750.812,220.093,3026.828,110.187,33.74743128,6.02175853,0,37.27024641,0.15087962,2979.156,
564,B0018,58,18,-1,88.43293042,-1.79031681,24,0.085379859,2,2.5,2669.703,-81.109,2967.438,-59.39,33.76465227,0.01722099,0,37.39550862,0.12526221,2942,
565,B0018,59,17,-1,86.96826955,-1.46466087,24,0.085684053,2,2.5,2615.906,-53.797,2930.328,-37.11,33.7551971,-0.00945517,0,37.3789567,-0.01655192,2904.219,
566,B0018,60,16,-1,85.82709177,-1.14117778,24,0.085988247,2,2.5,2568.609,-47.297,2892.485,-37.843,33.56867939,-0.18651771,0,37.24571832,-0.13323838,2883.188,
567,B0018,61,15,-1,85.53085258,-0.29623919,24,0.08488075,2,2.5,2477.796,-90.813,2871.407,-21.078,28.04444077,-5.52423862,2812.046,37.21755583,-0.02816249,2871.281,
568,B0018,62,14,-1,85.17912659,-0.35172599,24,0.085778864,2,2.5,2497.156,19.36,2859.406,-12.001,33.21236951,5.16792874,0,37.5615098,0.34395397,2854.719,
569,B0018,63,13,-1,84.32180503,-0.85732156,24,0.086676978,2,2.5,2468.515,-28.641,2842.875,-16.531,33.50356451,0.291195,0,37.41747913,-0.14403067,2827.953,
570,B0018,64,12,-1,83.86061892,-0.46118611,24,0.087575092,2,2.5,2434.703,-33.812,2816.016,-26.859,33.22888598,-0.27467853,0,37.55101534,0.13353621,2824.344,
571,B0018,65,11,-1,83.02969134,-0.83092758,24,0.088473206,2,2.5,2412.141,-22.562,2800.484,-15.532,33.3150554,0.08616942,0,37.59895044,0.0479351,2797.891,
572,B0018,66,10,-1,82.59609529,-0.43359605,24,0.085530754,2,2.5,2325.281,-86.86,2785.969,-14.515,28.0650791,-5.2499763,2629.531,37.48923978,-0.10971066,2809.156,
573,B0018,67,9,-1,82.56708936,-0.02900593,24,0.086659608,2,2.5,2365.891,40.61,2785.11,-0.859,33.34554696,5.28046786,0,37.37911114,-0.11012864,2768.203,
574,B0018,68,8,-1,82.06231187,-0.50477749,24,0.087788462,2,2.5,2324.938,-40.953,2756.172,-28.938,33.0298141,-0.31573286,0,37.55960417,0.18049303,2763.985,
575,B0018,69,7,-1,81.21418012,-0.84813175,24,0.088917316,2,2.5,2312.719,-12.219,2739.922,-16.25,33.03376733,0.00395323,0,37.61805451,0.05845034,2755.046,
576,B0018,70,6,-1,80.93899173,-0.27518839,24,0.09004617,2,2.5,2288.484,-24.235,2730.812,-9.11,33.20818485,0.17441752,0,37.71101994,0.09296543,2746.36,
577,B0018,71,5,-1,80.66575553,-0.2732362,24,0.087201376,2,2.5,2175.141,-113.343,2722.063,-8.749,27.39276547,-5.81541938,2514.5,37.7679893,0.05696936,2812.547,
578,B0018,72,4,-1,82.66428372,1.99852819,24,0.087357054,2,2.5,2371.391,196.25,2788.265,66.202,33.77922775,6.38646228,0,37.91919394,0.15120464,2783.453,
579,B0018,73,3,-1,82.14779266,-0.51649106,24,0.087512732,2,2.5,2322.265,-49.126,2759.016,-29.249,33.74157843,-0.03764932,0,37.99328509,0.07409115,2755.062,
580,B0018,74,2,-1,80.92660059,-1.22119207,24,0.087668411,2,2.5,2296.437,-25.828,2730.5,-28.516,33.60485853,-0.1367199,0,37.98483802,-0.00844707,2739.546,
581,B0018,75,1,-1,80.45358676,-0.47301383,24,0.087824089,2,2.5,2258.765,-37.672,2715.031,-15.469,33.54245671,-0.06240182,0,37.82888514,-0.15595288,2723.687,
582,B0018,76,0,-1,79.96335509,-0.49023167,24,0.087979767,2,2.5,2153.625,-105.14,2699.109,-15.922,27.90753846,-5.63491825,2516.547,37.84483798,0.01595284,2706.563,
